,load,day,hour,GFS_temp,NAM_temp,GFS_hum,NAM_dew,load_t_72,load_t_78,load_t_84,load_t_90
237,234.616,55,3,281.7616666666667,280.89980999999995,98.40833333333332,280.5725700000001,272.78,209.27,211.789,150.088
238,206.832,55,4,281.44750000000005,281.02405,98.49166666666666,280.69666,240.347,254.985,202.188,152.985
239,181.887,55,5,281.1333333333333,281.38241999999997,98.575,281.01775333333336,212.703,288.823,181.937,161.942
240,154.35299999999995,55,6,282.11166666666674,281.71493333333336,96.80833333333334,280.6785966666667,183.587,314.165,192.879,187.302
241,145.651,55,7,281.8088888888888,281.5900366666667,97.18055555555556,280.70325666666673,180.062,313.217,192.429,209.275
242,144.64,55,8,281.50611111111124,281.3570366666668,97.55277777777779,280.61366333333336,179.248,310.618,206.225,198.236
243,139.437,55,9,281.2033333333333,281.2092166666667,97.925,280.65248333333324,189.33900000000003,272.78,209.27,211.789
244,150.576,55,10,281.06416666666667,280.9553,97.97777777777777,280.5744466666667,194.035,240.347,254.985,202.188
245,158.319,55,11,280.92500000000007,280.79835,98.03055555555557,280.51369333333326,203.779,212.703,288.823,181.937
246,177.465,55,12,280.78583333333336,280.66413666666676,98.08333333333336,280.32736666666665,230.044,183.587,314.165,192.879
247,185.455,55,13,282.2072222222223,281.16195999999997,94.68333333333334,280.6606866666667,242.97,180.062,313.217,192.429
248,185.247,55,14,283.62861111111107,282.43836666666675,91.28333333333335,281.43809999999996,212.91,179.248,310.618,206.225
249,171.47,55,15,285.04999999999995,285.0134966666666,87.88333333333333,282.6187833333333,222.818,189.33900000000003,272.78,209.27
250,167.095,55,16,286.2861111111111,287.82221666666663,85.03333333333333,283.6198100000001,217.126,194.035,240.347,254.985
251,160.74,55,17,287.5222222222223,289.96268666666657,82.18333333333335,284.3200333333333,190.878,203.779,212.703,288.823
252,165.127,55,18,288.7583333333334,291.17720333333347,79.33333333333333,284.8358566666667,193.521,230.044,183.587,314.165
253,160.502,55,19,288.4466666666667,291.64716,81.05555555555556,285.1277633333333,191.623,242.97,180.062,313.217
254,154.418,55,20,288.135,291.46680000000003,82.77777777777779,285.26756666666665,203.931,212.91,179.248,310.618
255,154.999,55,21,287.8233333333333,290.54095,84.49999999999999,285.37379999999996,202.111,222.818,189.33900000000003,272.78
256,209.674,55,22,286.75527777777774,288.8768533333334,88.60833333333333,285.37825333333325,225.453,217.126,194.035,240.347
257,235.249,55,23,285.68722222222226,286.8555166666667,92.71666666666665,285.1192833333333,273.963,190.878,203.779,212.703
258,247.471,56,0,284.6191666666667,285.5019966666666,96.825,284.67298666666665,293.241,193.521,230.044,183.587
259,235.362,56,1,284.6377777777777,284.95726333333323,97.01111111111113,284.43126666666666,297.327,191.623,242.97,180.062
260,235.35,56,2,284.6563888888889,284.70937333333336,97.19722222222221,284.27965,283.716,203.931,212.91,179.248
261,206.072,56,3,284.675,284.52297333333337,97.38333333333333,284.1033166666667,261.85,202.111,222.818,189.33900000000003
262,186.278,56,4,284.77916666666664,284.40909666666676,97.29166666666667,284.01532000000003,225.41,225.453,217.126,194.035
263,167.13299999999995,56,5,284.88333333333327,284.43802666666676,97.2,284.0351,190.64,273.963,190.878,203.779
264,162.981,56,6,284.47666666666663,285.69580666666667,97.46666666666665,284.9596733333333,175.965,293.241,193.521,230.044
265,148.687,56,7,284.2980555555556,285.69498666666664,97.57222222222224,285.14435,166.708,297.327,191.623,242.97
266,129.504,56,8,284.1194444444444,285.7339033333333,97.67777777777776,285.25731666666667,161.3,283.716,203.931,212.91
267,130.382,56,9,283.9408333333334,285.60178,97.78333333333335,285.11623333333335,167.49400000000003,261.85,202.111,222.818
268,127.928,56,10,283.7816666666666,285.31426666666675,97.7611111111111,284.84899333333334,189.176,225.41,225.453,217.126
269,118.298,56,11,283.6225000000001,284.9935666666667,97.73888888888892,284.5574766666666,194.118,190.64,273.963,190.878
270,134.797,56,12,283.46333333333337,284.68494999999996,97.71666666666665,284.3171633333333,212.091,175.965,293.241,193.521
271,155.274,56,13,284.77833333333325,284.64580000000007,93.1388888888889,284.1662833333333,209.523,166.708,297.327,191.623
272,182.787,56,14,286.0933333333334,284.77164,88.56111111111109,284.21834333333334,210.069,161.3,283.716,203.931
273,175.513,56,15,287.40833333333336,285.0966133333334,83.98333333333333,284.18206999999995,198.402,167.49400000000003,261.85,202.111
274,181.489,56,16,287.88333333333344,285.55425333333346,82.38055555555557,284.30245333333346,166.641,189.176,225.41,225.453
275,170.88299999999995,56,17,288.3583333333333,286.1658499999999,80.77777777777777,284.6938666666667,180.227,194.118,190.64,273.963
276,185.578,56,18,288.8333333333333,286.61987,79.175,284.9169533333333,188.572,212.091,175.965,293.241
277,172.252,56,19,288.2444444444444,286.86985666666675,82.11111111111111,284.96581999999995,164.85,209.523,166.708,297.327
278,174.19400000000005,56,20,287.65555555555557,286.71112,85.0472222222222,284.87842,163.926,210.069,161.3,283.716
279,182.094,56,21,287.06666666666666,285.7849700000001,87.98333333333333,284.47769000000005,170.81599999999997,198.402,167.49400000000003,261.85
280,190.591,56,22,286.6736111111111,284.97751666666665,90.625,284.1039033333334,186.707,166.641,189.176,225.41
281,231.43,56,23,286.28055555555557,284.3751966666666,93.26666666666667,283.8819833333334,222.912,180.227,194.118,190.64
282,239.047,57,0,285.8875000000001,284.15506,95.90833333333335,283.7418166666667,276.48,188.572,212.091,175.965
283,238.241,57,1,285.5069444444444,284.1567166666666,95.39722222222224,283.7752,259.874,164.85,209.523,166.708
284,227.043,57,2,285.1263888888889,284.26521333333335,94.8861111111111,283.8762333333333,257.493,163.926,210.069,161.3
285,203.529,57,3,284.74583333333334,284.17057666666665,94.37499999999999,283.7417300000001,247.745,170.81599999999997,198.402,167.49400000000003
286,192.032,57,4,282.9166666666665,283.62385,89.84166666666664,282.98777666666666,213.413,186.707,166.641,189.176
287,164.69799999999995,57,5,281.0875000000001,282.25194999999997,85.30833333333335,280.2024433333334,183.854,222.912,180.227,194.118
288,145.463,57,6,278.12833333333333,279.55139,78.71666666666667,277.04225333333335,164.892,276.48,188.572,212.091
289,140.756,57,7,277.04055555555556,278.91629666666677,77.38333333333334,275.5189333333333,155.649,259.874,164.85,209.523
290,134.4,57,8,275.95277777777784,278.03468333333325,76.05,273.68442666666675,154.74200000000005,257.493,163.926,210.069
291,132.695,57,9,274.865,276.5184533333334,74.71666666666667,271.9184599999999,151.105,247.745,170.81599999999997,198.402
292,137.059,57,10,274.31833333333356,275.4131333333333,72.99722222222223,270.8681000000001,164.551,213.413,186.707,166.641
293,138.561,57,11,273.7716666666665,274.46341666666666,71.27777777777777,269.65016333333324,169.17,183.854,222.912,180.227
294,150.566,57,12,273.225,273.87630333333334,69.55833333333332,268.6709833333333,195.11,164.892,276.48,188.572
295,170.998,57,13,273.9833333333334,273.9798833333333,63.85833333333334,267.7685000000001,213.009,155.649,259.874,164.85
296,224.826,57,14,274.74166666666656,274.4244666666666,58.15833333333333,267.1144633333333,204.357,154.74200000000005,257.493,163.926
297,230.655,57,15,275.5,274.97296666666676,52.45833333333332,267.0207266666667,191.482,151.105,247.745,170.81599999999997
298,235.099,57,16,276.0305555555556,275.60759999999993,50.175000000000004,267.0857500000001,186.407,164.551,213.413,186.707
299,231.875,57,17,276.561111111111,276.15206333333333,47.89166666666666,267.18520333333333,173.634,169.17,183.854,222.912
300,224.664,57,18,277.09166666666664,276.55315333333346,45.60833333333333,267.1135833333333,182.42,195.11,164.892,276.48
301,220.044,57,19,276.81666666666683,276.8828333333334,46.219444444444434,266.81833666666677,162.049,213.009,155.649,259.874
302,236.728,57,20,276.5416666666665,276.81683333333325,46.830555555555556,266.4195366666668,154.611,204.357,154.74200000000005,257.493
303,241.984,57,21,276.26666666666665,276.31424999999996,47.44166666666666,265.85735000000005,161.423,191.482,151.105,247.745
304,287.458,57,22,275.2802777777778,275.38790333333344,51.66944444444446,265.5311433333334,182.572,186.407,164.551,213.413
305,326.373,57,23,274.2938888888889,274.2616733333333,55.897222222222204,265.3463333333333,233.612,173.634,169.17,183.854
306,325.143,58,0,273.30749999999995,273.58554666666674,60.12499999999999,265.1887333333333,272.761,182.42,195.11,164.892
307,338.855,58,1,272.96277777777783,272.98702333333335,60.474999999999994,265.2357033333333,273.02,162.049,213.009,155.649
308,326.334,58,2,272.6180555555555,272.7065333333333,60.824999999999996,265.45575,271.896,154.611,204.357,154.74200000000005
309,303.953,58,3,272.2733333333333,272.50237333333325,61.175000000000004,265.83190999999994,234.616,161.423,191.482,151.105
310,240.807,58,4,272.25194444444435,272.39933666666667,61.10555555555556,266.3033266666667,206.832,182.572,186.407,164.551
311,204.115,58,5,272.23055555555567,272.33820000000003,61.0361111111111,266.8834433333334,181.887,233.612,173.634,169.17
312,175.222,58,6,272.04,271.4412200000001,55.600000000000016,267.0456333333334,154.35299999999995,272.761,182.42,195.11
313,174.547,58,7,272.1430555555557,271.66150000000005,55.14166666666666,267.6696166666667,145.651,273.02,162.049,213.009
314,168.65400000000002,58,8,272.246111111111,271.68764333333337,54.68333333333334,267.6352133333333,144.64,271.896,154.611,204.357
315,169.405,58,9,272.34916666666663,271.8681000000001,54.225,267.48543333333345,139.437,234.616,161.423,191.482
316,181.31,58,10,272.51888888888897,272.0283666666666,54.75000000000001,267.4255533333333,150.576,206.832,182.572,186.407
317,202.337,58,11,272.68861111111113,272.16951333333344,55.274999999999984,267.5047233333333,158.319,181.887,233.612,173.634
318,242.318,58,12,272.85833333333335,272.531,55.800000000000004,267.8496833333333,177.465,154.35299999999995,272.761,182.42
319,230.597,58,13,274.6888888888888,274.09252999999995,51.79166666666666,268.52571333333333,185.455,145.651,273.02,162.049
320,183.557,58,14,276.51944444444456,276.18573000000004,47.78333333333333,268.8866833333334,185.247,144.64,271.896,154.611
321,162.48,58,15,278.3500000000001,278.19491999999997,43.775000000000006,269.4638466666667,171.47,139.437,234.616,161.423
322,152.21,58,16,279.35555555555567,279.81952,42.66111111111111,269.9515166666667,167.095,150.576,206.832,182.572
